,imdbId,title,releaseYear,releaseDate,genre_x,writers,actors,directors,sequel,hitFlop,movie_name,release_date,runtime,genre_y,hitfactor,screens,footfall,budget,first_day,first_weekend,first_week,worldwide_first_weekend,worldwide_first_week,india_gross,worldwide_gross
841,tt2404187,Bloody Isshq,2013,01 Mar 2013,Romance,Aroti Bhattacharya,Akash | Shilpa Anand | Karan Mehra | Tripta Parashar,Arup Dutta,0.0,1,Bloody Isshq, 1 Mar 2013 , 149 min  ,Thriller,Disaster,250,"60,900","5,50,00,000","5,75,000","17,50,000","24,00,000","25,55,000","35,04,000","50,00,000","50,00,000"
842,tt2404673,Overtime,2012,29 Jun 2012,Drama,Saajan Agarwal (dialogue) | Ajay Yadav (story),Frank M. Ahearn | Ramnita Chaudhry | Preeti Chauhan | Divya Dutta,Ajay Yadav,0.0,1,Overtime, 10 Aug 2012 , 115 min  ,Drama,Disaster,20,"2,450","2,00,00,000","40,000","1,25,000","1,75,000","1,76,250","2,46,750","2,60,000","2,60,000"
843,tt2406636,Bhoot Returns,2012,12 Oct 2012,Horror,,J.D. Chakravarthi | Nitin Jadhav | Manisha Koirala | Madhu Shalini,Ram Gopal Varma,1.0,2,Bhoot Returns, 12 Oct 2012 , 90 min  ,Horror,Flop,925,"6,64,000","7,50,00,000","1,10,00,000","3,27,00,000","4,43,00,000","4,54,70,000","6,16,60,000","6,18,00,000","6,39,20,000"
844,tt2406676,Ek Thi Daayan,2013,18 Apr 2013,Horror | Romance | Thriller,Vishal Bhardwaj (dialogue) | Vishal Bhardwaj (story) | Matthew Robbins (script collaborator) | Mukul Sharma (story),Emraan Hashmi | Konkona Sen Sharma | Kalki Koechlin | Huma Qureshi,Kannan Iyer,0.0,3,Ek Thi Daayan, 19 Apr 2013 , 135 min  ,Horror,Below Average,1550,"33,15,000","26,00,00,000","5,19,00,000","14,87,00,000","23,55,00,000","22,11,32,000","34,78,20,000","36,58,00,000","40,25,20,000"
845,tt2416294,Rabba Main Kya Karoon,2013,02 Aug 2013,Comedy | Romance,Aakash Kaushik,Tinnu Anand | Raj Babbar | Akash Chopra | Shakti Kapoor,Amrit Sagar,0.0,1,Rabba Main Kya Karoon, 2 Aug 2013 , 118 min  ,Comedy,Disaster,400,"1,22,500","11,00,00,000","21,00,000","70,00,000","1,02,50,000","95,20,000","1,39,40,000","1,44,00,000","1,44,00,000"
846,tt2423132,Akaash Vani,2013,25 Jan 2013,Romance,,Nushrat Bharucha | Kiran Kumar | Gautam Mehra | Sunny Singh Nijjar,Luv Ranjan,0.0,1,Akaash Vani, 25 Jan 2013 , 149 min  ,Rom - Com,Disaster,450,"2,71,000","10,00,00,000","35,00,000","1,40,00,000","2,13,00,000","1,90,40,000","2,89,68,000","3,06,00,000","3,06,00,000"
847,tt2429640,Murder 3,2013,15 Feb 2013,Thriller,"Mahesh Bhatt | Hatem Khraiche (original film ""La Cara Oculta"") | Amit Masurkar (additional screenplay)",Randeep Hooda | Aditi Rao Hydari | Sara Loren | Rajesh Shringarpore,Vishesh Bhatt,1.0,2,Murder 3, 15 Feb 2013 , 120 min  ,Thriller,Flop,1400,"24,45,000","15,00,00,000","3,80,00,000","11,48,00,000","17,50,00,000","17,23,40,000","26,06,62,500","25,04,00,000","27,75,25,000"
848,tt2429930,Khwaabb,2014,09 May 2014,Drama | Romance | Sport,Moraad Ali Khan (story) | Arnab Mukherjee,Nafisa Ali | Simer Motiani | Bajrangbali Singh | Navdip Singh,Zaid Ali Khan,0.0,1,Khwaabb, 9 May 2014 , 100 min  ,Drama,Disaster,50,"7,025","4,00,00,000",None,None,"5,00,000",None,"6,95,000","9,75,000","9,75,000"
849,tt2436516,Go Goa Gone,2013,10 May 2013,Action | Adventure | Comedy,Krishna D.K. (story) | Kunal Khemu (dialogue) | Sita Menon (dialogue) | Sita Menon (story) | Raj Nidimoru (story) | Raja Sen (additional dialogue),Saif Ali Khan | Kunal Khemu | Vir Das | Anand Tiwari,Krishna D.K. | Raj Nidimoru,0.0,2,Go Goa Gone, 10 May 2013 , 116 min  ,Comedy,Flop,1100,"27,47,000","19,00,00,000","3,47,00,000","11,92,00,000","17,92,00,000","19,35,93,250","28,20,37,000","32,95,00,000","38,42,50,000"
850,tt2438764,Rajjo,2013,15 Nov 2013,Drama | Romance,Vishwas Patil,Kangana Ranaut | Prakash Raj | Mahesh Manjrekar | Paras Arora,Vishwas Patil,0.0,1,Rajjo, 15 Nov 2013 , 137 min  ,Drama,Disaster,425,"1,15,500","11,00,00,000","17,00,000","57,00,000","83,00,000","77,52,000","1,12,88,000","1,19,00,000","1,19,00,000"
851,tt2461132,Happy New Year,2014,24 Oct 2014,Action | Comedy | Crime,Althea Kaushal | Farah Khan | Mayur Puri,Shah Rukh Khan | Deepika Padukone | Vivaan Shah | Kareena Kapoor,Farah Khan,0.0,7,Happy New Year, 24 Oct 2014 , 179 min  ,Masala,Super Hit,3850,"1,97,28,000","1,50,00,00,000","36,31,00,000","93,16,00,000","1,33,60,00,000","1,74,56,60,000","2,45,50,80,000","2,40,83,00,000","3,42,76,10,000"
852,tt2476154,Grand Masti,2013,13 Sep 2013,Comedy | Drama | Romance,Tushar Hiranandani (story) | Milap Zaveri (dialogue) | Milap Zaveri (story),Ritesh Deshmukh | Vivek Oberoi | Aftab Shivdasani | Suresh Menon,Indra Kumar,1.0,7,Grand Masti, 13 Sep 2013 , 136 min  ,Comedy,Super Hit,2100,"1,21,39,000","34,00,00,000","12,19,00,000","39,23,00,000","63,82,00,000","56,29,42,500","91,36,40,000","1,23,78,00,000","1,30,51,10,000"
853,tt2510874,Yamla Pagla Deewana 2,2013,07 Jun 2013,Action | Comedy | Drama,Jasvinder Bath (screenplay) | Lynda Deol (story),Dharmendra | Sunny Deol | Bobby Deol | Neha Sharma,Sangeeth Sivan,1.0,2,Yamla Pagla Deewana 2, 7 Jun 2013 , 154 min  ,Comedy,Flop,2000,"42,28,000","46,00,00,000","6,36,00,000","19,07,00,000","27,28,00,000","30,24,75,000","42,89,85,000","41,51,00,000","48,35,00,000"
854,tt2554042,Maazii,2013,27 Sep 2013,Thriller,Sumit Nijhawan | Shirish Sharma,Mohammed Zeeshan Ayyub | Ashok Banthia | Devender Chaudhary | Manish Chaudhary,Jaideep Chopra,0.0,1,Maazii, 27 Sep 2013 , 121 min  ,Thriller,Disaster,70,"7,500","1,75,00,000","1,25,000","4,50,000","6,25,000","6,16,500","8,56,250","9,25,000","9,25,000"
855,tt2556308,Holiday,2014,06 Jun 2014,Action | Romance | Thriller,A.R. Murugadoss,Akshay Kumar | Sonakshi Sinha | Freddy Daruwala | Sumeet Raghvan,A.R. Murugadoss,0.0,6,Holiday, 10 Feb 2006 , 109 min  ,Drama,Disaster,100,"1,72,000","3,50,00,000","19,00,000","51,00,000","73,00,000","71,91,000","1,02,93,000","1,12,00,000","1,12,00,000"
856,tt2560016,Rajdhani Express,2013,04 Jan 2013,Action | Drama | Thriller,Ashok Kohli (dialogue) | Ashok Kohli (screenplay),Ishrat Ali | Nishant Balgovind | Sayali Bhagat | Puja Bose,Ashok Kohli,0.0,1,Rajdhani Express, 4 Jan 2013 , 130 min  ,Thriller,Disaster,275,"39,200","6,50,00,000","6,00,000","20,00,000","28,00,000","27,60,000","38,64,000","40,00,000","40,00,000"
857,tt2571140,Boss,2013,16 Oct 2013,Action | Comedy | Drama,Siby K. Thomas (original story) | Udaykrishnan (original story) | Farhad | Sajid,Akshay Kumar | Shiv Pandit | Mithun Chakraborty | Ronit Roy,Anthony D'Souza,0.0,2,Boss, 16 Oct 2013 , 144 min  ,Action,Flop,2800,"69,23,000","70,00,00,000","11,70,00,000","24,38,00,000","41,59,00,000","41,57,48,000","69,86,04,000","67,87,00,000","84,82,80,000"
858,tt2573750,Gulaab Gang,2014,07 Mar 2014,Action | Drama,Soumik Sen (story) | Amitosh Nagpal (dialogue) | Soumik Sen (dialogue),Madhuri Dixit | Juhi Chawla | Divya Jagdale | Priyanka Bose,Soumik Sen,0.0,2,Gulaab Gang, 7 Mar 2014 , 139 min  ,Drama,Flop,1700,"13,23,000","29,00,00,000","1,61,00,000","6,27,00,000","9,33,00,000","10,05,22,000","14,76,28,000","14,21,00,000","16,58,90,000"
859,tt2574698,Gunday,2014,14 Feb 2014,Action | Crime | Drama,Ali Abbas Zafar | Sanjay Masoom (additional dialogue),Ranveer Singh | Arjun Kapoor | Priyanka Chopra | Irrfan Khan,Ali Abbas Zafar,0.0,5,Gunday, 14 Feb 2014 , 153 min  ,Masala,Semi Hit,2700,"89,74,000","51,00,00,000","14,82,00,000","40,26,00,000","58,05,00,000","66,78,24,000","94,77,50,000","98,37,00,000","1,19,82,20,000"
860,tt2576450,Besharam,2013,02 Oct 2013,Comedy | Romance,Rajeev Barnwal | Abhinav Kashyap,Ranbir Kapoor | Pallavi Sharda | Rishi Kapoor | Neetu Singh,Abhinav Kashyap,0.0,2,Besharam, 2 Oct 2013 , 141 min  ,Comedy,Flop,3400,"69,80,000","83,00,00,000","19,87,00,000","32,29,00,000","49,11,00,000","55,10,74,000","82,04,16,000","77,10,00,000","95,11,95,000"
861,tt2589600,Mere Haule Dost,2013,07 Jun 2013,Comedy | Drama,Nitin Raghunath,Aadil Abedi | Catherine Fallows | Kiran Gadalay | Raghuvardhan Garlapati,Nitin Raghunath,0.0,1,Mere Haule Dost, 7 Jun 2013 , 115 min  ,Comedy,Disaster,10,"1,150","75,00,000",None,None,"1,45,000",None,"1,87,050","2,00,000","2,00,000"
862,tt2609218,Ragini MMS 2,2014,21 Mar 2014,Horror | Romance | Thriller,Tanveer Bookwala (story) | Ishita Moitra (dialogue),Sunny Leone | Saahil Prem | Parvin Dabas | Sandhya Mridul,Bhushan Patel,1.0,6,Ragini MMS 2, 21 Mar 2014 , 119 min  ,Horror,Hit,2300,"64,97,000","19,00,00,000","7,96,00,000","22,90,00,000","36,94,00,000","31,18,72,500","50,26,22,500","62,75,00,000","63,29,45,000"
863,tt2609468,Sona Spa,2013,22 Mar 2013,Drama | Mystery | Thriller,Makrand Deshpande,Nivedita Bhattacharya | Devyani | Shailesh Hejmady | Neha Iyyer,Makrand Deshpande,0.0,1,Sona Spa, 22 Mar 2013 , 106 min  ,Thriller,Disaster,200,"28,400","4,00,00,000","3,75,000","12,50,000","17,70,000","17,12,500","24,24,900","25,25,000","25,25,000"
864,tt2612924,Lucky Kabootar,2014,18 Apr 2014,Comedy,Shammi Chhabra | Shyam Goel,Shradha Das | Eijaz Khan | Ravi Kishan | Atul Mathur,Shammi Chhabra,0.0,1,Lucky Kabootar, 18 Apr 2014 , 115 min  ,Rom - Com,Disaster,375,"58,300","7,00,00,000","5,50,000","20,00,000","28,75,000","26,80,000","38,52,500","42,00,000","42,00,000"
865,tt2613380,Pehli Nazar Ka Pyaar,2008,04 Nov 2008,Romance,Armaan Shahabi,Vikas Anand | Sweety Chhabra | Farida Dadi | Raja Duggal,Arshad Khan | Arshad Khan,0.0,1,Pehli Nazar Ka Pyaar, 14 Nov 2008 , 145 min  ,Love Story,Disaster,7,"10,300","75,00,000","50,000","1,50,000","2,00,000","2,16,000","2,88,000","3,25,000","3,25,000"
866,tt2613942,Dehraadun Diary,2013,04 Jan 2013,Thriller,Aseem Arora (screenplay) | Aseem Arora (script),Rati Agnihotri | Neelima Azim | Rohit Bakshi | Vishal Bhosle,Milind Ukey,0.0,1,Dehraadun Diary, 4 Jan 2013 , 111 min  ,Thriller,Disaster,175,"30,900","4,25,00,000","5,50,000","17,50,000","24,70,000","23,62,500","33,34,500","34,00,000","34,00,000"
867,tt2615584,Phata Poster Nikhla Hero,2013,20 Sep 2013,Action | Comedy,Rajkumar Santoshi,Shahid Kapoor | Ileana | Padmini Kolhapure | Mukesh Tiwari,Rajkumar Santoshi,0.0,2,Phata Poster Nikhla Hero, 20 Sep 2013 , 147 min  ,Comedy,Flop,1900,"50,09,000","47,00,00,000","5,81,00,000","20,20,00,000","29,48,00,000","34,16,80,000","48,71,08,000","52,27,00,000","63,30,60,000"
868,tt2621000,Jolly LLB,2013,15 Mar 2013,Comedy | Drama,Subhash Kapoor,Arshad Warsi | Amrita Rao | Boman Irani | Saurabh Shukla,Subhash Kapoor,0.0,6,Jolly LLB, 15 Mar 2013 , 131 min  ,Comedy,Hit,875,"33,97,000","13,50,00,000","2,98,00,000","12,04,00,000","18,31,00,000","17,33,40,000","26,33,85,000","40,86,00,000","43,29,00,000"
869,tt2624852,Gangoobai,2013,11 Jan 2013,Drama | Family,Priya Krishnaswamy | Rayomand J. Patell (additional screenplay writer) | Abhay Tiwari (dialogue),Sarita Joshi | Purab Kohli | Mita Vasisht | Rajendranath Zutshi,Priya Krishnaswamy,0.0,1,Gangoobai, 11 Jan 2013 , 110 min  ,Drama,Disaster,10,"1,350","1,25,00,000",None,None,"1,00,000",None,"1,45,000","1,45,000","1,45,000"
870,tt2630076,Super Nani,2014,31 Oct 2014,Drama,,Rekha | Sharman Joshi | Randhir Kapoor | Anupam Kher,Indra Kumar,0.0,1,Super Nani, 31 Oct 2014 , 133 min  ,Drama,Disaster,825,"2,65,000","18,00,00,000","43,00,000","1,62,00,000","2,44,00,000","2,79,95,000","4,15,15,000","3,43,00,000","4,41,00,000"
871,tt2675978,Dedh Ishqiya,2014,10 Jan 2014,Comedy | Drama | Romance,Vishal Bhardwaj (dialogue) | Vishal Bhardwaj (screenplay) | Abhishek Chaubey (screenplay) | Darab Farooqui (story),Naseeruddin Shah | Madhuri Dixit | Arshad Warsi | Huma Qureshi,Abhishek Chaubey,1.0,2,Dedh Ishqiya, 10 Jan 2014 , 152 min  ,Rom - Com,Flop,1250,"27,94,000","37,00,00,000","2,52,00,000","10,77,00,000","18,24,00,000","18,07,56,000","29,54,82,000","33,58,00,000","40,83,70,000"
872,tt2679480,Sulemani Keeda,2014,28 Nov 2014,Comedy | Romance,Amit Masurkar,Naveen Kasturia | Mayank Tewari | Aditi Vasudev | Karan Mirchandani,Amit Masurkar,0.0,1,Sulemani Keeda, 5 Dec 2014 , 89 min  ,Rom - Com,Disaster,45,"18,550","35,00,000",None,None,"19,00,000",None,"25,46,000","33,25,000","33,25,000"
873,tt2699840,John Day,2013,13 Sep 2013,Drama,Kartik Krishnan (dialogue) | Ahishor Solomon,Naseeruddin Shah | Randeep Hooda | Taran Bajaj | Harsh Chhaya,Ahishor Solomon,0.0,1,John Day, 13 Sep 2013 , 138 min  ,Thriller,Disaster,525,"1,61,000","9,00,00,000","30,00,000","1,01,00,000","1,56,00,000","1,37,36,000","2,12,16,000","2,18,00,000","2,18,00,000"
874,tt2706264,Rangrezz,2013,21 Mar 2013,Action |Drama |Adventure,Manisha Korde (dialogue) | Mushtaq Sheikh (screenplay),Jacky Bhagnani | Priya Anand | Rajpal Yadav | Amitosh Nagpal,Priyadarshan,0.0,1,Rangrezz, 22 Mar 2013 , 144 min  ,Drama,Disaster,1150,"8,03,000","23,00,00,000","1,13,00,000","4,08,00,000","6,34,00,000","5,95,56,750","9,19,20,250","9,04,00,000","9,71,81,250"
875,tt2762334,Main Tera Hero,2014,04 Apr 2014,Action | Comedy | Romance,Tushar Hiranandani (story) | Milap Zaveri (dialogue),Salman Khan | Ileana | Anupam Kher | Varun Dhawan,David Dhawan,0.0,5,Main Tera Hero, 4 Apr 2014 , 128 min  ,Comedy,Semi Hit,2400,"64,57,000","41,00,00,000","6,13,00,000","22,08,00,000","37,21,00,000","33,69,17,500","55,25,25,000","71,82,00,000","78,45,22,500"
876,tt2767712,Badlapur Boys,2014,12 Dec 2014,Drama,Shailesh Verma,Annu Kapoor | Anupam Maanav | Saranya Mohan | Nishan,Shailesh Verma,0.0,1,Badlapur Boys, 12 Dec 2014 , 151 min  ,Drama,Disaster,575,"1,02,000","7,00,00,000","15,00,000","52,00,000","77,50,000","70,20,000","1,04,62,500","1,09,00,000","1,09,00,000"
877,tt2796318,Mickey Virus,2013,25 Oct 2013,Comedy | Thriller,Elvin Raja (script co-writer) | Kuldeep Ruhil (script consultant & dialogue) | Saurabh Varma (screenplay),Manish Paul | Dean Alexandrou | Elli Avram | Varun Badola,Saurabh Varma,0.0,2,Mickey Virus, 25 Oct 2013 , 131 min  ,Comedy,Flop,1000,"7,91,000","11,00,00,000","1,35,00,000","4,62,00,000","7,00,00,000","6,28,32,000","9,52,00,000","10,60,00,000","10,60,00,000"
878,tt2797242,Bombay Talkies,2013,03 May 2013,Drama,,Rani Mukerji | Randeep Hooda | Saqib Saleem | Nawazuddin Siddiqui,Zoya Akhtar | Dibakar Banerjee | Karan Johar | Anurag Kashyap,0.0,2,Bombay Talkies, 3 May 2013 , 127 min  ,Drama,Flop,375,"10,43,000","12,50,00,000","1,03,00,000","4,00,00,000","6,30,00,000","5,44,00,000","8,56,80,000","13,09,00,000","13,09,00,000"
879,tt2804026,Aurangzeb,2013,17 May 2013,Action | Drama | Thriller,Atul Sabharwal (script),Arjun Kapoor | Prithviraj Sukumaran | Jackie Shroff | Rishi Kapoor,Atul Sabharwal,0.0,2,Aurangzeb, 17 May 2013 , 135 min  ,Drama,Flop,1200,"27,71,000","22,00,00,000","3,82,00,000","1,20,50,000","18,56,00,000","4,52,85,000","25,05,60,000","30,70,00,000","35,02,52,500"
880,tt2806788,Fukrey,2013,14 Jun 2013,Comedy | Drama | Romance,Mrigdeep Singh Lamba (additional dialogue) | Mrigdeep Singh Lamba (screenplay) | Vipul Vig (screenplay) | Vipul Vig (story),Priya Anand | Richa Chadda | Kapil Dubey | Ali Fazal,Mrigdeep Singh Lamba,0.0,5,Fukrey, 14 Jun 2013 , 143 min  ,Comedy,Semi Hit,1000,"38,81,000","19,00,00,000","2,46,00,000","9,32,00,000","17,81,00,000","13,81,13,000","25,70,54,000","46,66,00,000","49,01,75,000"
881,tt2814372,Gippi,2013,10 May 2013,Comedy | Drama,Sonam Nair (screenplay),Divya Dutta | Arbaz Kadwani | Taaha Shah | Doorva Tripathi,Sonam Nair,0.0,2,Gippi, 10 May 2013 , 103 min  ,Drama,Flop,375,"4,28,000","6,00,00,000","62,00,000","2,45,00,000","3,73,00,000","3,30,75,000","5,03,55,000","5,75,00,000","5,75,00,000"
882,tt2826126,Shree,2013,26 Apr 2013,Sci-Fi,Rajesh Bachchani,Hussain Kuwajerwala | Paresh Ganatra | Rio Kapadia | Shivani Tanksale,Rajesh Bachchani,0.0,1,Shree, 26 Apr 2013 , 112 min  ,Thriller,Disaster,100,"16,400","3,00,00,000","2,75,000","8,75,000","12,15,000","12,07,500","16,76,700","17,50,000","17,50,000"
883,tt2848824,Bajatey Raho,2013,26 Jul 2013,Comedy | Drama | Thriller,Zafar Khan (story) | Akshay Verma (dialogue),Tusshar Kapoor | Vinay Pathak | Ranvir Shorey | Vishakha Singh,Shashant Shah,0.0,2,Bajatey Raho, 26 Jul 2013 , 107 min  ,Comedy,Flop,875,"6,74,000","15,00,00,000","91,00,000","3,32,00,000","5,04,00,000","5,14,20,000","7,73,40,000","7,38,00,000","8,43,00,000"
884,tt2855648,Madras Cafe,2013,23 Aug 2013,Action | Drama | History,Shubhendu Bhattacharya (story) | Juhi Chaturvedi (dialogue) | Somnath Dey (story) | Dusan Tolmac (additional screenplay) | Dusan Tolmac (script consultant),John Abraham | Nargis Fakhri | Rashi Khanna | Avijit Dutt,Shoojit Sircar,0.0,4,Madras Cafe, 23 Aug 2013 , 130 min  ,Thriller,Average,1050,"50,72,000","35,00,00,000","5,09,00,000","20,54,00,000","32,78,00,000","31,96,64,000","50,53,28,000","59,50,00,000","67,56,40,000"
885,tt2861320,Policegiri,2013,05 Jul 2013,Action | Comedy | Drama,Farhad (dialogue) | Hari (original story) | K.S. Ravikumar (screenplay) | Sajid (dialogue),Sanjay Dutt | Prachi Desai | Prakash Raj | Om Puri,K.S. Ravikumar,0.0,2,Policegiri, 5 Jul 2013 , 141 min  ,Action,Flop,1550,"21,62,000","30,00,00,000","2,86,00,000","8,77,00,000","12,91,00,000","11,92,72,000","17,55,76,000","20,28,00,000","20,28,00,000"
886,tt2871010,Sonali Cable,2014,17 Oct 2014,Drama,Charudutt Acharya,Rhea Chakraborty | Ali Fazal | Smita Jaykar | Raghav Juyal,Charudutt Acharya,0.0,1,Sonali Cable, 17 Oct 2014 , 127 min  ,Drama,Disaster,525,"86,600","7,75,00,000","18,00,000","54,00,000","80,50,000","72,90,000","1,08,67,500","1,11,00,000","1,11,00,000"
887,tt2905838,Bang Bang,2014,02 Oct 2014,Action | Adventure | Comedy,Sujoy Ghosh (screenplay) | Suresh Nair (screenplay) | Patrick O'Neill (original story) | Abbas Tyrewala (dialogue),Hrithik Roshan | Katrina Kaif | Pavan Malhotra | Danny Denzongpa,Siddharth Anand,0.0,5,Bang Bang, 2 Oct 2014 , 155 min  ,Action,Semi Hit,3250,"1,51,42,000","1,60,00,00,000","24,40,00,000","62,65,00,000","1,07,94,00,000","1,22,00,70,000","2,00,33,56,500","1,91,96,00,000","2,70,69,12,500"
888,tt2907156,Paranthe Wali Gali,2014,17 Jan 2014,Drama | Romance,Sachin Gupta,Mohinder Gujral | Yuvraj Haral | Vijayant Kohli | Neha Pawar,Sachin Gupta,0.0,1,Paranthe Wali Gali, 17 Jan 2014 , 101 min  ,Love Story,Disaster,75,"7,625","1,50,00,000","1,25,000","4,75,000","6,85,000","6,03,250","8,69,950","9,00,000","9,00,000"
889,tt2912578,Ankur Arora Murder Case,2013,14 Jun 2013,Drama | Thriller,Vikram Bhatt | Shagufta Rafique (dialogue),Tisca Chopra | Paoli Dam | Arjun Mathur | Kay Kay Menon,Sohail Tatari,0.0,1,Ankur Arora Murder Case, 14 Jun 2013 , 129 min  ,Thriller,Disaster,300,"72,600","7,50,00,000","7,50,000","33,00,000","54,00,000","46,20,000","75,60,000","82,00,000","82,00,000"
890,tt2941856,Enemmy,2013,21 Jun 2013,Action | Crime | Drama,Dileep Shukla (dialogue) | Ashu Trikha (script) | Ashu Trikha,Mimoh Chakraborty | Mithun Chakraborty | Yuvika Chaudhry | Zakir Hussain,Ashu Trikha,0.0,1,Enemmy, 21 Jun 2013 , 129 min  ,Thriller,Disaster,900,"2,71,000","12,00,00,000","35,00,000","1,02,00,000","1,50,00,000","1,39,74,000","2,05,50,000","2,28,00,000","2,28,00,000"
891,tt2976172,Sixteen,2013,12 Jul 2013,Drama | Romance | Thriller,Raj Purohit | Pawan Sony,Wamiqa Gabbi | Izabelle Liete | Mehak Manwani | Highphill Mathew,Raj Purohit,0.0,1,Sixteen, 12 Jul 2013 , 139 min  ,Drama,Disaster,300,"1,51,000","2,75,00,000","20,00,000","77,00,000","1,10,50,000","1,04,72,000","1,50,28,000","1,76,00,000","1,76,00,000"
892,tt2976176,Lakshmi,2014,21 Mar 2014,Drama,Nagesh Kukunoor,Vibha Chhibber | Ram Kapoor | Satish Kaushik | Gulfam Khan,Nagesh Kukunoor,0.0,1,Lakshmi, 21 Mar 2014 , 115 min  ,Drama,Disaster,100,"25,300","4,00,00,000","4,00,000","17,00,000","25,25,000","22,78,000","33,83,500","39,00,000","39,00,000"
893,tt2978626,Entertainment,2014,08 Aug 2014,Comedy,Farhad (screenplay) | Sajid (screenplay) | K. Subhash (story),Akshay Kumar | Tamannaah Bhatia | Johnny Lever | Prakash Raj,Farhad | Sajid,0.0,2,Entertainment, 8 Aug 2014 , 140 min  ,Comedy,Flop,2850,"82,58,000","81,00,00,000","8,97,00,000","31,25,00,000","49,90,00,000","51,20,00,000","80,25,80,000","87,87,00,000","1,03,30,30,000"
894,tt2980794,Highway,2014,21 Feb 2014,Drama | Romance,Imtiaz Ali,Alia Bhatt | Randeep Hooda | Durgesh Kumar | Arjun Malhotra,Imtiaz Ali,0.0,3,Highway, 21 Feb 2014 , 133 min  ,Drama,Below Average,750,"28,70,000","25,00,00,000","3,21,00,000","12,83,00,000","21,27,00,000","22,49,79,000","35,26,68,500","37,95,00,000","47,70,65,000"
895,tt2988272,Shuddh Desi Romance,2013,06 Sep 2013,Comedy | Drama | Romance,Jaideep Sahni,Sushant Singh Rajput | Parineeti Chopra | Vaani Kapoor | Rishi Kapoor,Maneesh Sharma,0.0,6,Shuddh Desi Romance, 6 Sep 2013 , 141 min  ,Rom - Com,Hit,1050,"53,24,000","25,00,00,000","6,38,00,000","23,10,00,000","36,27,00,000","38,06,25,000","58,00,35,000","62,28,00,000","75,11,80,000"
896,tt2998196,Kuku Mathur Ki Jhand Ho Gayi,2014,30 May 2014,Comedy | Romance,,Siddharth Gupta | Simran Kaur Mundi | Pallavi Batra | Roopa Ganguly,Aman Sachdeva,0.0,1,Kuku Mathur Ki Jhand Ho Gayi, 30 May 2014 , 109 min  ,Comedy,Disaster,600,"1,50,500","6,50,00,000","29,00,000","95,00,000","1,41,00,000","1,28,25,000","1,90,35,000","1,94,00,000","1,94,00,000"
897,tt3001638,Mary Kom,2014,05 Sep 2014,Biography | Drama | Sport,Saiwyn Qadras (story) | Ramendra Vasishth (dialogue) | Karan Singh Rathore (dialogue),Priyanka Chopra | Zachary Coffin | Darshan Kumaar | Darshan Kumar,Omung Kumar,0.0,5,Mary Kom, 5 Sep 2014 , 124 min  ,Drama,Semi Hit,1900,"65,87,000","38,00,00,000","8,32,00,000","29,88,00,000","45,33,00,000","43,46,27,000","64,58,09,000","73,72,00,000","86,19,17,500"
898,tt3005850,Sooper Se Ooper,2013,25 Oct 2013,Comedy,Shekhar Ghosh,Tinnu Anand | Mahesh Balraj | Mithilesh Chaturvedi | Vir Das,Shekhar Ghosh,0.0,1,Sooper Se Ooper, 25 Oct 2013 , 108 min  ,Comedy,Disaster,100,"10,300","2,00,00,000","1,75,000","6,00,000","8,25,000","8,22,000","11,30,250","12,00,000","12,00,000"
899,tt3017412,Happy Ending,2014,21 Nov 2014,Comedy | Romance,Raj Nidimoru (story) | Krishna D.K. (story) | Sita Menon (story) | Raj Nidimoru (screenplay) | Krishna D.K. (screenplay) | Sita Menon (screenplay) | Hussain Dalal (dialogue),Saif Ali Khan | Ileana | Kalki Koechlin | Ranvir Shorey,Krishna D.K. | Raj Nidimoru,0.0,1,Happy Ending, 21 Nov 2014 , 136 min  ,Rom - Com,Disaster,1650,"20,75,200","57,00,00,000","3,89,00,000","13,43,00,000","20,29,00,000","23,27,39,000","34,05,82,000","29,58,00,000","38,00,55,000"
900,tt3021244,Chaarfutiya Chhokare,2014,26 Sep 2014,Drama | Thriller,Manish Harishankar,Soha Ali Khan | Zakir Hussain | Seema Biswas | Mukesh Tiwari,Manish Harishankar,0.0,1,Chaarfutiya Chhokare, 26 Sep 2014 , 119 min  ,Drama,Disaster,100,"12,850","3,50,00,000","2,25,000","8,00,000","11,00,000","10,80,000","14,85,000","15,50,000","15,50,000"
901,tt3036740,Humshakals,2014,20 Jun 2014,Comedy,Sajid Khan (story) | Robin Bhatt (screenplay) | Sajid Khan (screenplay) | Akarsh Khurana (screenplay) | Adhir Bhatt (additional dialogue),Saif Ali Khan | Ritesh Deshmukh | Ram Kapoor | Bipasha Basu,Sajid Khan,0.0,2,Humshakals, 20 Jun 2014 , 154 min  ,Comedy,Flop,2800,"59,93,000","64,00,00,000","10,74,00,000","34,53,00,000","48,63,00,000","58,31,55,000","80,35,05,000","71,00,00,000","87,02,00,000"
902,tt3038772,Kaanchi,2014,25 Apr 2014,Drama | Musical | Romance,Subhash Ghai,Kartik Tiwari | Mishti | Rishi Kapoor | Mithun Chakraborty,Subhash Ghai,0.0,1,Kaanchi, 25 Apr 2014 , 151 min  ,Drama,Disaster,1250,"4,69,000","24,00,00,000","69,00,000","2,40,00,000","3,65,00,000","3,26,40,000","4,96,40,000","5,30,00,000","5,30,00,000"
